year,session,subject,language,variant,material_type,filename,source_url,listing_url,local_path,status,size_bytes,sha256,retrieved_date,rights_note
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_2__TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ1_SL_markscheme.pdf,already-present,1335039,49e784c67068cb5318ebec9082d79e178db8a3f268a05995e092b1246bfafbe7,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2__TZ1_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ1_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ1_SL.pdf,already-present,605017,b1f26423c13160004a99eb6c5e7a3ee261b0fc29ab35b7c6fbc4b0d4e38fc6e4,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_2__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ2_HL_markscheme.pdf,already-present,1777080,a2ddef4a14688e2f4524d6f6a69417a65c06169097b71a01a94dc9a077b2276c,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2__TZ2_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ2_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ2_HL.pdf,already-present,680617,31aeeca624f1661808de1268c80e43e0ea960d639c94b0d524d5baabe9838d28,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_2__TZ2_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ2_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ2_SL_markscheme.pdf,already-present,1311413,477714329d8fa51ada2105e3c743cea2dceee6f50075a244eeb0fc309be6053d,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2__TZ2_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ2_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2__TZ2_SL.pdf,already-present,615142,014f6f5dc535505355c999427e4b497e37f118d1a79e64bb55a704bc99afec7f,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,German,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_3__[German]_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__%5BGerman%5D_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__[German]_HL.pdf,already-present,402017,d992386d1725f686e181f64b1bdc427c440d6ea3eaa4adeb9e4690ab7a0ed561,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,French,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_3__HL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__HL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__HL_French.pdf,already-present,399808,86710da522f7d0075bf995ed7697ad6e9479a73c5d08a851144ded9f018adc40,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_3__HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__HL_Spanish.pdf,already-present,395578,cccaf5307860d1dea759f37cfbd85cca440701438392bfc87594adcbb4f6f4e4,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_3__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__TZ1_HL_markscheme.pdf,already-present,1338165,f8698acc47bafa06cadad5a67758685cd23857d89455b5f0f9d469ce531899c0,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_3__TZ1_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__TZ1_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__TZ1_HL.pdf,already-present,465684,2119ab049d2627df80e41184b08c9121a7c13aafccce6efdca6d24d92e572397,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_3__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__TZ2_HL_markscheme.pdf,already-present,1276937,2b74b99970341621e80ead4355dae213f7cad36de14f9e3cb51fa3422c5e6444,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_3__TZ2_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__TZ2_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3__TZ2_HL.pdf,already-present,389019,e1651dbde26a94df158429ed39860a5d5372ee49c78f3efd4fbd8ca9d581b817,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,French,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1__HL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__HL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__HL_French.pdf,already-present,1378141,714be358a57df43d4ab8d54712e43d12f0a6e1347ed641c9f06e29e09a61800f,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1__HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__HL_Spanish.pdf,already-present,1378818,1cd7b5f5169bf5e9cae086558f9f5946309b8c0c38d69a89ee9f1eddc4e8e0ed,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,French,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1__SL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__SL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__SL_French.pdf,already-present,1264432,a49f3628f38c9e63b91baed34a23ce90007c0835a8f3658c46f23e941c2673ac,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1__SL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__SL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__SL_Spanish.pdf,already-present,1265444,e0de9ff59dd5d04a678bd07ea3070c5802589cceb4d0fea1db221551acbebf19,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_1__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ1_HL_markscheme.pdf,already-present,686711,9c6a8ba7b876ae7fdef8c1d175399fc0fcaf1efa0de0f46f7c2a2a3646a32b5b,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1__TZ1_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ1_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ1_HL.pdf,already-present,830829,d0f273bea85bdd3210c86e7a0407f4aa5a273e1b1daf049936f476d6355f42cf,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_1__TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ1_SL_markscheme.pdf,already-present,586515,d564634ea52aaa2403cefba2cc9b3c777f022fd95a84892c1184c7f1ae660ba9,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1__TZ1_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ1_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ1_SL.pdf,already-present,814911,7c30f92811af96e3835ccab871f13bbda2a834b228b314563cca1d2b234e7774,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_1__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ2_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ2_HL_markscheme.pdf,already-present,557534,87a789ec12abe2a7b87474d633de85aa42850d78d67a1b8f7f7e34fbaf9229ba,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1__TZ2_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ2_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ2_HL.pdf,already-present,1376107,1da84921d380538e40482ccd6899b1bd647017ba3d9758b81754ca443d8d3839,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_1__TZ2_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ2_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ2_SL_markscheme.pdf,already-present,612489,c304d547753bd99ed23f4745f0c771e1515c8e20b6b72f43272e520b2c3b0ef7,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1__TZ2_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ2_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1__TZ2_SL.pdf,already-present,1262460,fb8cecb5a71325e8499d4820b6ce71408db0f12a28f4a360c1870394a4ca9323,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,French,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_2__HL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2__HL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2__HL_French.pdf,already-present,489949,14e1ac7c3ccde74ac4c2a4ca391058d6c8b36499effa2053773c8c3b038bec77,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_2__HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2__HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2__HL_Spanish.pdf,already-present,481719,0771abefec2951ca255619166b83b9525d7c090c2a5f8d3e99cb83e3157656c3,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2022,May 2022 Examination Session,mathematics-applications-and-interpretation,French,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_2__SL_French.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_2__SL_French.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2022%20Examination%20Session/May%202022%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2022/May 2022 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_2__SL_French.pdf,already-present,599198,cc8742aedb69e639b6b79f6c4cd83619150b296ac4046bf3930ec6606a44c2fb,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
